0.7615 	0.1794 	0.6832 	0.7576 	0.1641 	0.4179 	0.1908 
0.4237 	0.7563 	0.7378 	0.5685 	0.4377 	0.3477 	0.4489 
0.6915 	0.7524 	0.6148 	0.4694 	0.5936 	0.1484 	0.5384 
0.7059 	0.8454 	0.3684 	0.5085 	0.4577 	0.4443 	0.5957 
0.6544 	0.4920 	0.6205 	0.3237 	0.7361 	0.5986 	0.2331 
0.4175 	0.7540 	0.4072 	0.2775 	0.5179 	0.2624 	0.5179 
0.7469 	0.5502 	0.5653 	0.4580 	0.6878 	0.2834 	0.1059 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.4794 	0.5735 	0.4235 	0.4618 	0.4500 	0.2647 	0.1735 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.3581 	0.4442 	0.4651 	0.4628 	0.2698 	0.2372 	0.3186 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.5209 	0.4447 	0.4496 	0.3440 	0.3587 	0.1671 	0.3268 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.5981 	0.7530 	0.2392 	0.1076 	0.5568 	0.1446 	0.7160 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.6236 	0.0962 	0.3022 	0.4643 	0.6071 	0.2198 	0.1154 
0.5641 	0.1026 	0.3846 	0.5000 	0.4103 	0.3590 	0.1282 
0.4524 	0.1548 	0.4762 	0.4048 	0.2143 	0.1905 	0.2262 
0.7010 	0.7424 	0.2364 	0.1404 	0.5838 	0.3515 	0.7000 
0.6087 	0.2989 	0.4348 	0.4891 	0.7120 	0.2228 	0.0870 
0.5769 	0.9937 	0.6870 	0.5967 	0.4303 	0.7607 	0.3938 
0.4696 	0.6822 	0.4369 	0.2827 	0.5479 	0.1402 	0.4696 
0.5595 	0.3787 	0.4080 	0.2179 	0.7233 	0.1499 	0.3338 
0.8487 	0.0724 	0.3158 	0.1776 	0.0132 	0.7039 	0.0066 
0.8854 	0.0573 	0.5732 	0.1338 	0.0127 	0.7707 	0.0000 
0.4373 	0.4695 	0.3923 	0.3730 	0.3633 	0.3183 	0.2926 
0.3617 	0.3191 	0.5691 	0.3670 	0.2713 	0.2021 	0.3511 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.4204 	0.4076 	0.4395 	0.3248 	0.3185 	0.2930 	0.1019 
0.6372 	0.4606 	0.1104 	0.5268 	0.7224 	0.1672 	0.2366 
0.6533 	0.5917 	0.2767 	0.4983 	0.6683 	0.2600 	0.2533 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.5914 	0.4489 	0.2204 	0.4140 	0.6801 	0.2581 	0.0430 
0.5149 	0.6888 	0.1808 	0.4096 	0.5835 	0.2860 	0.0549 
0.5486 	0.3891 	0.2412 	0.4008 	0.6576 	0.2257 	0.0506 
0.5915 	0.5940 	0.1905 	0.3559 	0.6065 	0.2607 	0.0627 
0.6409 	0.6845 	0.0873 	0.3452 	0.6746 	0.2063 	0.1111 
0.6252 	0.7396 	0.1183 	0.3215 	0.6884 	0.2801 	0.1223 
0.4396 	0.4928 	0.3478 	0.5411 	0.5411 	0.2850 	0.0725 
0.5807 	0.7783 	0.2627 	0.4000 	0.6120 	0.2964 	0.0434 
0.5179 	0.2769 	0.2256 	0.5282 	0.6000 	0.1897 	0.0769 
0.4463 	0.6745 	0.1946 	0.4329 	0.5067 	0.3054 	0.1107 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.8056 	0.3095 	0.2222 	0.4167 	0.3294 	0.3452 	0.0873 
0.8122 	0.4225 	0.2347 	0.3944 	0.3099 	0.2488 	0.1784 
0.4589 	0.4329 	0.2338 	0.3853 	0.3680 	0.2165 	0.0823 
0.7047 	0.4228 	0.3624 	0.3758 	0.6040 	0.1879 	0.2550 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.4850 	0.6442 	0.3735 	0.3097 	0.3752 	0.3080 	0.2726 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.7398 	0.7619 	0.0664 	0.3688 	0.6202 	0.2082 	0.3300 
0.6597 	0.6403 	0.1090 	0.3388 	0.4433 	0.1851 	0.2358 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.4642 	0.4906 	0.1623 	0.3547 	0.5094 	0.2000 	0.1698 
0.4264 	0.7117 	0.1871 	0.4202 	0.6104 	0.1043 	0.4785 
0.5186 	0.4590 	0.2608 	0.3994 	0.4545 	0.2146 	0.4322 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.5606 	0.6169 	0.3040 	0.3286 	0.5079 	0.2917 	0.3568 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.6044 	0.6774 	0.1952 	0.3599 	0.5059 	0.2683 	0.0662 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.6185 	0.6474 	0.2832 	0.3584 	0.4740 	0.2023 	0.4393 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.7340 	0.7244 	0.1987 	0.4391 	0.7436 	0.2532 	0.2147 
0.7788 	0.4779 	0.1903 	0.2124 	0.3938 	0.3230 	0.1416 
0.5158 	0.9930 	0.3754 	0.2596 	0.6158 	0.5105 	0.1912 
0.7327 	0.8726 	0.4764 	0.2516 	0.5959 	0.3019 	0.2563 
0.5206 	0.6930 	0.2047 	0.5494 	0.4937 	0.3142 	0.0359 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.9422 	0.3481 	0.1272 	0.3838 	0.3312 	0.3575 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.5529 	0.9960 	0.2407 	0.1752 	0.6304 	0.3887 	0.3867 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.8714 	0.3143 	0.0143 	0.4571 	0.5857 	0.1000 	0.0000 
0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 
0.5272 	0.8696 	0.0326 	0.3315 	0.6576 	0.1576 	0.2609
